-0.8040611240611235, 0.017939393939393936
-0.62056462056462, 0.013575757575757571
-0.5048640248640244, 0.012363636363636358
-0.3894949494949489, 0.011636363636363632
-0.29031511698178303, 0.010585858585858584
-0.17516705516705455, 0.010181818181818177
-0.07659500992834278, 0.01002020202020202
0.038442545109211856, 0.009777777777777778
0.1367383234049906, 0.01002020202020202
0.24307346974013688, 0.010505050505050503
0.35750323750323787, 0.011151515151515145
0.455467495467496, 0.011878787878787874
0.5531002331002339, 0.013090909090909084
0.658661831995166, 0.014707070707070703
0.8524354657687998, 0.019313131313131306
